,Position,Track Name,Artist,Streams,date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
10930,131,Make It Right (feat. Lauv),BTS,56489,2020-01-19,0.685,0.189,97.551,0.425,0.0304,0.0,4,0.584,7,226321,-7.811,0.345,1
10931,132,Someone You Loved,Lewis Capaldi,56140,2020-01-19,0.405,0.105,109.891,0.0319,0.751,0.0,4,0.501,1,182161,-5.679,0.446,1
10932,133,ไม่เฟี้ยว,YOUNGOHM,55855,2020-01-19,0.5,0.106,82.509,0.177,0.0192,0.0,4,0.865,1,204005,-9.431,0.324,0
10933,134,เพื่อนไม่จริง,Polycat,55812,2020-01-19,0.726,0.0459,116.985,0.0339,0.159,0.0,4,0.676,11,274000,-4.953,0.734,0
10934,135,Obsession,EXO,55761,2020-01-19,0.729,0.218,129.992,0.0624,0.0024,0.0,4,0.704,7,203520,-3.851,0.71,1
10935,136,ไม่รับสาย,The Toys,55640,2020-01-19,0.678,0.0975,83.497,0.0341,0.421,2.94e-06,4,0.822,0,182875,-3.494,0.535,1
10936,137,FANCY,TWICE,55350,2020-01-19,0.874,0.627,132.022,0.045,0.0122,0.0,4,0.697,5,213886,-2.15,0.775,0
10937,138,Changes,Lauv,54586,2020-01-19,0.455,0.237,148.182,0.156,0.452,0.0,4,0.532,2,160187,-8.366,0.204,1
10938,139,ยังรอ…,Marc Tatchapon,54519,2020-01-19,0.461,0.161,74.984,0.0299,0.708,0.0,4,0.617,3,196800,-8.122,0.641,1
10939,140,เป็นทุกอย่าง,Room 39,54510,2020-01-19,0.777,0.0819,93.017,0.0348,0.386,0.0,4,0.728,2,262437,-4.863,0.702,1
10940,141,อย่าเสียใจคนเดียว ost. HORMONES 3 THE FINAL SEASON,Better Weather,54091,2020-01-19,0.529,0.0472,103.231,0.0261,0.00174,7.73e-05,4,0.558,8,223456,-10.271,0.446,1
10941,142,Lies,ETC.,54007,2020-01-19,0.541,0.106,125.912,0.0416,0.747,0.0,4,0.593,10,240000,-6.715,0.367,1
10942,143,ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ,Lula,53679,2020-01-19,0.48,0.111,128.046,0.0472,0.381,4.76e-05,4,0.634,9,258750,-9.913,0.275,1
10943,144,เจ็บจนไม่เข้าใจ,PORTRAIT,53512,2020-01-19,0.627,0.109,85.983,0.024,0.213,0.00471,4,0.593,4,250999,-7.553,0.701,1
10944,145,"thank u, next",Ariana Grande,53446,2020-01-19,0.653,0.101,106.966,0.0658,0.229,0.0,4,0.717,1,207320,-5.634,0.412,1
10945,146,ยังไม่รู้,Better Weather,53338,2020-01-19,0.577,0.0942,170.078,0.0284,0.193,2.18e-05,4,0.438,3,286227,-6.993,0.172,1
10946,147,WINTER FLOWER(Feat.RM),Younha,53325,2020-01-19,0.796,0.0938,95.946,0.0737,0.118,0.0,4,0.564,0,221133,-3.698,0.241,1
10947,148,เป็นเพราะฝน,Polycat,53176,2020-01-19,0.563,0.304,135.955,0.0259,0.633,8.99e-06,4,0.579,9,255000,-5.29,0.359,1
10948,149,ไม่อยากเหงาแล้ว(Call me) feat. Meyou,Ink Waruntorn,53017,2020-01-19,0.804,0.32,93.033,0.0713,0.0219,1e-06,4,0.714,11,243000,-6.271,0.731,1
10949,150,เป็นอดีต,MEAN,52545,2020-01-19,0.487,0.104,88.991,0.0306,0.656,0.0,4,0.698,1,262488,-6.092,0.4,1
10950,151,I.F.L.Y.,Bazzi,52158,2020-01-19,0.519,0.13,104.954,0.0385,0.379,0.0,4,0.812,2,165714,-4.823,0.554,1
10951,152,ครัวซองอัลมอนด์(God fail),Season Five,52068,2020-01-19,0.756,0.115,91.99,0.0334,0.403,0.0,4,0.626,0,312245,-5.056,0.637,1
10952,153,Paris in the Rain,Lauv,51952,2020-01-19,0.408,0.394,76.309,0.0524,0.771,7.88e-06,4,0.426,3,204712,-9.419,0.528,1
10953,154,I'm Missing You,Mild,51631,2020-01-19,0.62,0.308,87.941,0.122,0.285,0.0,4,0.712,4,233500,-7.967,0.681,1
10954,155,ฟ้า,Tattoo Colour,51557,2020-01-19,0.728,0.139,100.369,0.0379,0.0901,0.0,3,0.616,9,278307,-4.121,0.296,1
10955,156,แค่เราไม่ได้รักกัน,Indigo,51304,2020-01-19,0.658,0.12,167.886,0.0552,0.299,1.83e-05,4,0.483,2,262637,-6.721,0.235,1
10956,157,Watermelon Sugar,Harry Styles,50876,2020-01-19,0.816,0.335,95.39,0.0465,0.122,0.0,4,0.548,0,174000,-4.209,0.557,1
10957,158,ดาว,Pause,50798,2020-01-19,0.245,0.103,74.361,0.0275,0.829,0.0205,4,0.468,1,272520,-9.323,0.0833,1
10958,159,ทีมรอเธอ,Three Man Down,50505,2020-01-19,0.784,0.557,84.983,0.0523,0.0837,0.00113,4,0.582,9,246500,-5.849,0.738,1
10959,160,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,50399,2020-01-19,0.621,0.0865,97.989,0.0825,0.148,0.0,4,0.857,9,204467,-6.376,0.668,0
10960,161,Day 1 ◑,HONNE,49957,2020-01-19,0.581,0.257,94.555,0.0881,0.21,0.000708,4,0.503,6,233601,-7.007,0.633,1
10961,162,เพียงเธอ,Safeplanet,49955,2020-01-19,0.638,0.0944,139.969,0.0327,0.0892,0.0,4,0.538,10,239625,-6.37,0.604,1
10962,163,รอยยิ้ม,SCRUBB,49906,2020-01-19,0.488,0.15,96.989,0.0258,0.299,1.11e-06,4,0.701,9,258402,-9.948,0.625,1
10963,164,เสือสิ้นลาย,F.HERO,49710,2020-01-19,0.519,0.0897,135.956,0.108,0.249,0.0,4,0.922,11,243108,-6.153,0.795,1
10964,165,Bad Boy,Red Velvet,49446,2020-01-19,0.736,0.0553,149.985,0.0457,0.191,0.0,4,0.714,2,210818,-3.801,0.814,1
10965,166,ICY,ITZY,49365,2020-01-19,0.904,0.182,124.979,0.0834,0.0324,3.1e-05,4,0.801,2,191142,-2.819,0.814,1
10966,167,นอกจากชื่อฉัน,ACTART,49129,2020-01-19,0.503,0.113,93.023,0.0266,0.299,1.92e-06,4,0.715,3,238063,-5.5,0.416,1
10967,168,Good News,Mac Miller,48915,2020-01-19,0.32,0.112,174.088,0.173,0.853,0.134,4,0.794,1,342040,-12.92,0.241,0
10968,169,Eleven,Khalid,48672,2020-01-19,0.396,0.223,129.004,0.119,0.112,0.0209,4,0.701,4,206361,-10.182,0.115,0
10969,170,Jopping,SuperM,48449,2020-01-19,0.835,0.857,123.024,0.0839,0.0139,0.0,4,0.74,10,251293,-3.425,0.535,0
10970,171,รักแรกพบ,Tattoo Colour,48286,2020-01-19,0.498,0.063,127.894,0.0304,0.308,1.78e-06,3,0.497,4,260267,-6.109,0.408,1
10971,172,ไกล,Musketeers,48211,2020-01-19,0.66,0.141,96.036,0.0289,0.544,4.09e-06,3,0.388,8,273493,-6.303,0.655,1
10972,173,Don't Know What To Do,BLACKPINK,48131,2020-01-19,0.64,0.138,129.815,0.049,0.0992,0.0,4,0.628,6,201081,-4.164,0.409,0
10973,174,กอดเสาเถียง (Story จักรวาลไทบ้าน) (เซิ้ง Music),ปรีชา ปัดภัย,47968,2020-01-19,0.756,0.291,128.059,0.035,0.573,1.4e-06,4,0.689,9,227344,-4.223,0.428,0
10974,175,มุม,Playground,47909,2020-01-19,0.723,0.109,77.006,0.0368,0.264,0.0,4,0.564,7,318127,-6.614,0.377,1
10975,176,ธารารัตน์,YOUNGOHM,47835,2020-01-19,0.751,0.102,100.031,0.0331,0.801,1.7e-06,4,0.657,0,221229,-7.399,0.834,1
10976,177,Are You out yet ?,Anatomy Rabbit,47829,2020-01-19,0.479,0.108,75.005,0.0275,0.614,0.0314,4,0.609,11,286349,-8.19,0.421,0
10977,178,ฤดูร้อน,Paradox,47653,2020-01-19,0.59,0.124,115.018,0.0321,0.0262,0.0021,4,0.732,1,235173,-8.356,0.746,0
10978,179,ฉันยังเก็บไว้,Whal & Dolph,47592,2020-01-19,0.323,0.124,78.465,0.0259,0.908,0.00145,4,0.577,11,176250,-9.333,0.264,0
10979,180,Say So,Doja Cat,47331,2020-01-19,0.673,0.0904,110.962,0.158,0.256,3.57e-06,4,0.787,11,237893,-4.577,0.786,0
10980,181,Zimzalabim,Red Velvet,47242,2020-01-19,0.878,0.336,127.991,0.179,0.0028,2.22e-05,4,0.68,5,190860,-4.791,0.531,0
10981,182,ผู้ชมที่ดี,MEAN,46939,2020-01-19,0.419,0.104,182.321,0.0429,0.778,0.0,4,0.49,6,256000,-9.331,0.542,1
10982,183,Without Me,Halsey,46818,2020-01-19,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,4,0.752,6,201661,-7.05,0.533,1
10983,184,Malibu Nights,LANY,46805,2020-01-19,0.422,0.0853,74.002,0.195,0.701,1.99e-06,4,0.559,11,286928,-11.89,0.191,1
10984,185,Before You Go,Lewis Capaldi,46757,2020-01-19,0.575,0.0885,111.881,0.0573,0.604,0.0,4,0.459,3,215107,-4.858,0.183,1
10985,186,PLEASE,Atom Chanakan,46657,2020-01-19,0.491,0.146,140.015,0.0349,0.507,0.014,4,0.537,9,284584,-9.06,0.508,1
10986,187,Feelings,Lauv,46644,2020-01-19,0.466,0.098,103.018,0.0384,0.0934,0.0,4,0.694,9,189613,-6.758,0.246,1
10987,188,เชื่อได้มั้ย? - เพลงประกอบละคร นางสาว 18 มงกุฎ,Kacha Nontanun,46604,2020-01-19,0.492,0.319,98.002,0.0435,0.176,0.000102,4,0.784,8,241837,-6.938,0.936,1
10988,189,กอดไม่ได้,Bedroom Audio,46543,2020-01-19,0.474,0.0663,170.018,0.0356,0.0929,0.000404,4,0.361,0,286192,-8.155,0.249,1
10989,190,달라달라 (DALLA DALLA),ITZY,46442,2020-01-19,0.853,0.329,124.998,0.0665,0.00116,4.23e-05,4,0.79,11,199874,-4.564,0.713,0
10990,191,ภาพจำ,Pop Pongkool,46372,2020-01-19,0.585,0.144,81.922,0.047,0.426,1.03e-06,4,0.557,5,274000,-7.559,0.464,0
10991,192,ขอโทษดาว,Earth Patravee,46256,2020-01-19,0.457,0.137,123.943,0.0307,0.888,2.46e-06,3,0.768,8,233681,-5.991,0.318,1
10992,193,ภูเขาบังเส้นผม (Hide you) feat. TWOPEE,Stamp,46162,2020-01-19,0.72,0.0767,99.987,0.151,0.595,0.0,4,0.707,11,219500,-5.61,0.905,1
10993,194,รักมือสอง,Bedroom Audio,46100,2020-01-19,0.41,0.111,100.025,0.0261,0.338,7.7e-06,4,0.683,6,200171,-9.448,0.0772,0
10994,195,พยายาม,O-Pavee,46098,2020-01-19,0.474,0.0919,131.994,0.0343,0.795,0.0,4,0.647,9,258456,-7.654,0.283,1
10995,196,ฝันหวานอายจูบ,Stamp,45742,2020-01-19,0.72,0.116,107.97,0.0312,0.433,0.0,4,0.62,11,205000,-6.057,0.23,1
10996,197,ที่ผ่านมา,YERM,45672,2020-01-19,0.58,0.308,175.932,0.0279,0.51,0.000611,4,0.413,4,234658,-7.501,0.164,1
10997,198,Her,YENTED,45525,2020-01-19,0.722,0.256,129.988,0.178,0.606,0.0,4,0.803,7,220059,-6.908,0.548,0
10998,199,Good Thing (with Kehlani),Zedd,45233,2020-01-19,0.564,0.0409,185.913,0.0378,0.399,0.0,3,0.693,1,210901,-3.857,0.574,0
10999,200,ได้ข่าว (Breaking News) feat. CDGUNTEE,Lipta,45223,2020-01-19,0.539,0.0603,140.946,0.317,0.442,0.0,4,0.809,10,210000,-6.945,0.912,1
11000,1,ฝนตกไหม,Three Man Down,413199,2020-01-26,0.892,0.118,163.95,0.0379,0.11,0.0,4,0.44,4,262967,-3.099,0.586,1
11001,2,Psycho,Red Velvet,409330,2020-01-26,0.666,0.0854,139.987,0.0446,0.193,0.0,4,0.664,8,210560,-2.203,0.405,1
11002,3,Yummy,Justin Bieber,389382,2020-01-26,0.514,0.116,145.921,0.0897,0.366,0.0,4,0.687,9,210427,-6.612,0.494,0
11003,4,ลงใจ,BOWKYLION,346700,2020-01-26,0.445,0.109,74.94,0.0282,0.487,0.0,4,0.583,0,216000,-7.141,0.315,1
11004,5,รักได้ป่าว,Gavin D,342588,2020-01-26,0.403,0.25,93.994,0.0445,0.447,0.0,4,0.811,5,224792,-10.785,0.389,1
11005,6,ทิ้งแต่เก็บ - เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,The Toys,297089,2020-01-26,0.222,0.134,76.975,0.0351,0.899,0.0518,3,0.324,10,150625,-10.322,0.187,1
11006,7,แอบดี (How to live without you),Stamp,286179,2020-01-26,0.598,0.204,103.979,0.0304,0.454,2.82e-05,4,0.629,0,241125,-6.654,0.442,1
11007,8,ภาวนา,MEYOU,274649,2020-01-26,0.421,0.102,138.013,0.0344,0.136,0.000112,4,0.536,11,160974,-11.907,0.534,0
11008,9,A Rocket to the Moon,Gavin D,264573,2020-01-26,0.445,0.118,147.986,0.0253,0.363,9.2e-05,4,0.628,2,291892,-7.657,0.114,1
11009,10,ถ้าฉันเป็นเขา,Indigo,251585,2020-01-26,0.681,0.332,156.022,0.104,0.513,0.000449,4,0.557,11,241154,-6.75,0.376,0
11010,11,Any song,ZICO,250928,2020-01-26,0.787,0.11,108.007,0.129,0.118,0.0,4,0.874,10,227227,-2.416,0.896,0
11011,12,หวง (You're Mine),Earth Patravee,231661,2020-01-26,0.553,0.106,125.912,0.403,0.671,0.0,4,0.629,7,216162,-5.162,0.544,0
11012,13,เจ็บจนพอ,Wanyai,213222,2020-01-26,0.559,0.1,173.118,0.0336,0.227,0.0,4,0.45,1,277500,-6.425,0.473,1
11013,14,Señorita,Shawn Mendes,208347,2020-01-26,0.548,0.0828,116.967,0.029,0.0392,0.0,4,0.759,9,190800,-6.049,0.749,0
11014,15,พัง,Indigo,204210,2020-01-26,0.582,0.101,93.025,0.0303,0.377,0.0,4,0.737,7,228624,-8.377,0.591,0
11015,16,คำตอบ,Safeplanet,199879,2020-01-26,0.83,0.117,175.997,0.0336,0.303,0.401,4,0.372,2,319750,-5.789,0.535,1
11016,17,Memories,Maroon 5,190901,2020-01-26,0.32,0.0822,91.019,0.0546,0.837,0.0,4,0.764,11,189486,-7.209,0.575,1
11017,18,นี่ฉันเอง feat. KOB FLAT BOY,Lipta,190327,2020-01-26,0.774,0.086,179.966,0.249,0.474,0.0,4,0.541,10,243500,-5.725,0.69,1
11018,19,รางวัลปลอบใจ,Zommarie,188044,2020-01-26,0.592,0.187,129.942,0.0437,0.683,0.0,4,0.706,4,298615,-8.224,0.528,1
11019,20,Black Swan,BTS,187984,2020-01-26,0.758,0.129,147.023,0.0851,0.137,0.0,4,0.719,2,198261,-5.167,0.49,0
11020,21,Mean It,Lauv,187644,2020-01-26,0.45,0.172,95.998,0.0872,0.0407,0.0,4,0.746,7,232853,-8.543,0.336,1
11021,22,เปรตป่ะ,TangBadVoice,183677,2020-01-26,0.57,0.738,104.971,0.316,0.11,1.24e-06,4,0.886,0,236582,-8.143,0.677,1
11022,23,ลืมไป (feat. ปู่จ๋าน ลองไมค์),Wanyai,173186,2020-01-26,0.815,0.333,152.057,0.0663,0.0543,0.0,4,0.692,7,261484,-6.025,0.843,1
11023,24,หัวหิน,Wanyai,172702,2020-01-26,0.562,0.083,84.964,0.166,0.176,0.0,4,0.726,9,223845,-8.603,0.432,1
11024,25,พอเถอะ,MEAN,169198,2020-01-26,0.737,0.159,107.065,0.0661,0.494,0.0,4,0.777,5,242689,-6.025,0.796,0
11025,26,Circles,Post Malone,163062,2020-01-26,0.762,0.0863,120.042,0.0395,0.192,0.00244,4,0.695,0,215280,-3.497,0.553,1
11026,27,ดีใจด้วยนะ(Glad),Ink Waruntorn,160821,2020-01-26,0.569,0.112,79.995,0.0277,0.415,0.0,4,0.552,9,279000,-4.666,0.349,1
11027,28,ROXANNE,Arizona Zervas,158750,2020-01-26,0.601,0.46,116.735,0.148,0.0522,0.0,5,0.621,6,163636,-5.616,0.457,0
11028,29,ไปได้ดี,Wanyai,155835,2020-01-26,0.619,0.133,75.0,0.0288,0.351,0.0,4,0.541,8,256500,-5.928,0.442,0
11029,30,แค่นี้...พอ,The Parkinson,154779,2020-01-26,0.546,0.172,144.0,0.0282,0.32,0.0,4,0.651,10,229500,-7.522,0.608,0
11030,31,Do You,F.HERO,151997,2020-01-26,0.675,0.0763,140.042,0.11,0.0772,0.0,4,0.838,10,261225,-7.785,0.528,1
11031,32,แก้มน้องนางนั้นแดงกว่าใคร,เขียนไขและวานิช,148187,2020-01-26,0.166,0.128,98.573,0.0352,0.907,0.122,4,0.48,9,319692,-18.08,0.202,1
11032,33,โลกอีกใบ (feat. โอ๊ต ปราโมทย์),Zommarie,145349,2020-01-26,0.579,0.0709,135.943,0.0445,0.703,0.0,4,0.64,2,197339,-10.65,0.426,1
11033,34,เมื่อคืน,Season Five,144011,2020-01-26,0.8,0.185,138.041,0.0443,0.561,0.0,4,0.573,5,245000,-4.954,0.617,1
11034,35,เมษา (MAYSA) feat. BLACKSHEEP,fellow fellow,143095,2020-01-26,0.475,0.0998,129.957,0.104,0.709,0.0,4,0.519,10,239500,-8.031,0.365,1
11035,36,BADBOY,Lazyloxy,137249,2020-01-26,0.698,0.0758,133.031,0.53,0.257,0.0,4,0.88,9,242264,-5.881,0.414,0
11036,37,ฉันเป็นทะเล (ไม่ใช่เขา),p n v .,136728,2020-01-26,0.52,0.219,102.016,0.049,0.779,0.000117,4,0.864,1,220031,-10.009,0.79,1
11037,38,หมอก,COLORPiTCH,135847,2020-01-26,0.796,0.336,140.005,0.0476,0.0746,0.0,4,0.799,7,224000,-6.749,0.451,1
11038,39,ถ้าเธอหายไป,MEAN,135372,2020-01-26,0.449,0.193,169.686,0.0343,0.73,0.0,4,0.471,10,278059,-10.584,0.453,1
11039,40,Dance Monkey,Tones And I,130151,2020-01-26,0.593,0.17,98.078,0.0988,0.688,0.000161,4,0.825,6,209755,-6.401,0.54,0
11040,41,ความสุขของเธอ,MEAN,128662,2020-01-26,0.554,0.155,137.874,0.13,0.571,0.0,3,0.582,11,209793,-8.472,0.253,1
11041,42,comethru,Jeremy Zucker,127692,2020-01-26,0.178,0.623,93.982,0.0574,0.607,0.0,4,0.795,0,181613,-11.991,0.608,1
11042,43,รักติดไซเรน,แพรวา ณิชาภัทร,127575,2020-01-26,0.511,0.21,99.893,0.0328,0.25,0.0,4,0.689,2,265979,-7.741,0.275,1
11043,44,หมอกร้าย feat. Fongbeer and Kob the X factor,Lipta,126253,2020-01-26,0.593,0.101,176.026,0.0674,0.718,0.0,4,0.555,9,285002,-6.321,0.482,1
11044,45,ดวงใจ,Palmy,125457,2020-01-26,0.661,0.176,90.015,0.0453,0.277,0.00022,4,0.681,8,207705,-6.23,0.393,1
11045,46,แพ้ทุกที (LOOPER),fellow fellow,124584,2020-01-26,0.598,0.465,91.983,0.0544,0.209,1.05e-05,4,0.715,0,202000,-7.161,0.558,1
11046,47,Rare,Selena Gomez,124524,2020-01-26,0.545,0.103,114.998,0.0706,0.208,8.01e-05,4,0.838,5,220590,-6.713,0.631,1
11047,48,เพื่อน,Polycat,121351,2020-01-26,0.739,0.0986,78.995,0.0318,0.555,0.0,4,0.539,10,229367,-4.543,0.848,1
11048,49,ไม่รู้ทำไม,Whal & Dolph,121237,2020-01-26,0.679,0.273,110.03,0.0273,0.0504,0.000134,4,0.622,7,289750,-6.537,0.832,1
11049,50,เรา,Cocktail,120658,2020-01-26,0.403,0.0895,120.041,0.0297,0.618,0.0745,4,0.496,6,306104,-11.306,0.433,1
11050,51,พริบตา,Safeplanet,117900,2020-01-26,0.74,0.273,100.076,0.0278,0.061,6.43e-06,4,0.44,1,245625,-5.375,0.293,1
11051,52,WIP WUP,Mindset,115837,2020-01-26,0.573,0.128,145.971,0.252,0.139,0.0,4,0.813,7,317260,-4.646,0.659,0
11052,53,เจ็บไม่จำ,O-Pavee,109435,2020-01-26,0.567,0.145,149.863,0.0272,0.111,3.5e-05,4,0.552,9,258875,-7.101,0.398,1
11053,54,พรุ่งนี้ค่อย (Cheat Day),Pop Pongkool,107074,2020-01-26,0.747,0.139,83.826,0.0624,0.378,0.0,4,0.546,11,239286,-4.905,0.526,0
11054,55,ดึกแล้วอย่าเพิ่งกลับ,Jaonaay,103510,2020-01-26,0.861,0.0974,84.007,0.0624,0.0184,0.0,4,0.679,7,186000,-4.789,0.57,0
11055,56,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,102674,2020-01-26,0.522,0.0685,89.96,0.0575,0.533,0.0,4,0.755,2,157560,-4.368,0.925,1
11056,57,ไม่มีเหตุผล (feat. นายนะ),MARINA,101918,2020-01-26,0.52,0.0923,143.965,0.141,0.364,0.0,4,0.828,6,244583,-6.852,0.453,1
11057,58,Boy With Luv (feat. Halsey),BTS,99978,2020-01-26,0.862,0.192,119.991,0.0965,0.0923,0.0,4,0.645,11,229773,-4.757,0.798,0
11058,59,Happy Ending,Pop Pongkool,98034,2020-01-26,0.312,0.122,125.987,0.0302,0.746,3.59e-05,4,0.663,8,231429,-10.7,0.317,1
11059,60,Blinding Lights,The Weeknd,96089,2020-01-26,0.796,0.0938,171.017,0.0629,0.00147,0.000209,4,0.513,1,201573,-4.075,0.345,1
11060,61,"โดดดิด่ง - From ""ไทบ้าน x BNK48 จากใจผู้สาวคนนี้""",BNK48,94004,2020-01-26,0.903,0.25,134.999,0.0374,0.592,0.0,4,0.754,11,308373,-4.243,0.76,0
11061,62,Don't Start Now,Dua Lipa,92636,2020-01-26,0.793,0.0952,123.941,0.0842,0.0125,0.0,4,0.794,11,183290,-4.521,0.677,0
11062,63,Falling,Trevor Daniel,91058,2020-01-26,0.431,0.0887,127.085,0.0364,0.123,0.0,4,0.785,10,159382,-8.756,0.236,0
11063,64,bad guy,Billie Eilish,88452,2020-01-26,0.425,0.1,135.128,0.375,0.328,0.13,4,0.701,7,194088,-10.965,0.562,1
11064,65,Feel Special,TWICE,88333,2020-01-26,0.959,0.107,128.983,0.0603,0.0296,0.00188,4,0.709,1,206868,-1.339,0.644,1
11065,66,The Box,Roddy Ricch,87672,2020-01-26,0.586,0.79,116.971,0.0559,0.104,0.0,4,0.896,10,196653,-6.687,0.642,0
11066,67,Can't Tell Me Nuttin',FIIXD,86621,2020-01-26,0.559,0.0996,100.042,0.261,0.0269,0.0,4,0.884,11,288081,-8.875,0.455,0
11067,68,You should be sad,Halsey,84868,2020-01-26,0.585,0.109,110.94,0.0277,0.143,0.0,4,0.591,2,205473,-6.35,0.324,1
11068,69,ทางผ่าน,Pure,84054,2020-01-26,0.557,0.283,136.051,0.0454,0.704,0.0,4,0.575,9,292000,-6.863,0.399,1
11069,70,Godzilla (feat. Juice WRLD),Eminem,83370,2020-01-26,0.745,0.292,165.995,0.342,0.145,0.0,4,0.808,10,210800,-5.26,0.829,0
11070,71,เวลาเธอยิ้ม,Polycat,83278,2020-01-26,0.669,0.178,82.997,0.0419,0.244,0.0,4,0.598,4,227000,-5.506,0.788,1
11071,72,ข้างกัน,Three Man Down,83180,2020-01-26,0.728,0.271,176.017,0.0263,0.248,0.00103,4,0.469,2,296000,-7.484,0.338,1
11072,73,"มปร. - From ""One Year 365 วัน บ้านฉัน บ้านเธอ""",BNK48,79897,2020-01-26,0.626,0.104,140.064,0.0305,0.374,7.13e-06,4,0.602,2,238400,-7.239,0.442,1
11073,74,FIRST DAY OUT SCHOOL,1MILL,79374,2020-01-26,0.643,0.21,159.781,0.422,0.0679,0.0,4,0.526,11,241504,-7.462,0.232,1
11074,75,ร W8,Gene Kasidit,79047,2020-01-26,0.848,0.0991,160.012,0.0296,0.137,0.0,4,0.473,4,252000,-4.061,0.396,1
11075,76,อาวรณ์,Polycat,78844,2020-01-26,0.763,0.176,146.012,0.0744,0.164,0.0,4,0.629,2,267123,-5.47,0.809,1
11076,77,ผ่านตา (Everyday),Three Man Down,76427,2020-01-26,0.898,0.452,104.021,0.0293,0.354,0.0232,4,0.559,0,201500,-5.043,0.822,1
11077,78,หมายความว่าอะไร,MEAN,76114,2020-01-26,0.538,0.184,159.841,0.0464,0.75,0.0,4,0.589,10,195143,-5.665,0.659,1
11078,79,Life Is Good (feat. Drake),Future,75647,2020-01-26,0.609,0.152,142.037,0.481,0.0706,0.0,4,0.676,2,237735,-5.831,0.508,0
11079,80,กอดความเจ็บช้ำ,Safeplanet,75027,2020-01-26,0.834,0.146,183.967,0.0349,0.323,0.0,4,0.404,1,246125,-5.642,0.413,1
11080,81,Good Luck feat. Maiyarap,Lipta,73757,2020-01-26,0.689,0.108,98.049,0.0843,0.408,1.44e-06,4,0.741,0,197500,-7.036,0.727,1
11081,82,I Like Me Better,Lauv,72831,2020-01-26,0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1
11082,83,ซ่อนกลิ่น,Palmy,72083,2020-01-26,0.714,0.099,90.991,0.0274,0.0427,0.000306,4,0.489,0,251947,-5.771,0.284,1
11083,84,everything i wanted,Billie Eilish,71954,2020-01-26,0.225,0.106,120.006,0.0994,0.902,0.657,4,0.704,6,245426,-14.454,0.243,0
11084,85,LION,(G)I-DLE,70786,2020-01-26,0.726,0.124,109.991,0.0347,0.0237,0.0,4,0.737,4,210960,-5.168,0.182,0
11085,86,เข้าข้างตัวเอง(อีกแล้ว),ETC.,70065,2020-01-26,0.562,0.123,143.921,0.0515,0.751,0.0,4,0.491,0,269349,-5.906,0.449,1
11086,87,Best Part (feat. Daniel Caesar),H.E.R.,68992,2020-01-26,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0
11087,88,i'm so tired...,Lauv,68881,2020-01-26,0.733,0.242,102.211,0.203,0.176,0.0,4,0.599,11,162583,-7.058,0.534,1
11088,89,"10,000 Hours (with Justin Bieber)",Dan + Shay,68555,2020-01-26,0.63,0.111,89.991,0.0259,0.153,0.0,4,0.654,10,167693,-4.644,0.43,1
11089,90,Kill This Love,BLACKPINK,68301,2020-01-26,0.861,0.325,131.974,0.237,0.32,0.00175,4,0.738,2,189052,-4.141,0.58,1
11090,91,พบกันใหม่,Polycat,68147,2020-01-26,0.807,0.109,88.991,0.0375,0.312,0.000325,4,0.664,0,314000,-5.542,0.593,1
11091,92,ใจเดียว,Whal & Dolph,67999,2020-01-26,0.736,0.115,117.068,0.0316,0.0577,0.00243,4,0.602,1,229250,-6.23,0.71,0
11092,93,7 rings,Ariana Grande,66567,2020-01-26,0.317,0.0881,140.048,0.334,0.592,0.0,4,0.778,1,178627,-10.732,0.327,0
11093,94,ทางของฝุ่น (Dust),Atom Chanakan,66467,2020-01-26,0.476,0.305,97.621,0.0246,0.671,0.0157,3,0.595,7,264627,-7.863,0.357,1
11094,95,พอจะรู้,MEYOU,66326,2020-01-26,0.302,0.0868,124.978,0.0479,0.684,0.0,3,0.73,6,181460,-11.773,0.48,0
11095,96,Someone You Loved,Lewis Capaldi,65930,2020-01-26,0.405,0.105,109.891,0.0319,0.751,0.0,4,0.501,1,182161,-5.679,0.446,1
11096,97,พิษภัย,1MILL,65524,2020-01-26,0.351,0.0937,158.101,0.353,0.157,0.0,4,0.745,1,218734,-12.948,0.409,1
11097,98,หนังเรื่องเดิม,MEAN,65496,2020-01-26,0.674,0.121,83.06,0.111,0.0634,4.34e-05,4,0.761,5,235000,-5.921,0.42,1
11098,99,ต่อให้,Season Five,65287,2020-01-26,0.482,0.1,150.059,0.101,0.836,0.00247,4,0.695,5,251031,-8.232,0.373,0
11099,100,Adore You,Harry Styles,64681,2020-01-26,0.771,0.102,99.048,0.0483,0.0237,7e-06,4,0.676,8,207133,-3.675,0.569,1
